ITTER107,Territory,TIPO_DATO_VIOLENZA,Data type,TIPOAUT,Perpetrator,TIPOVIOLENZA,Type of violence,CITTADINANZA,Citizenship,CONDIZIONE_DICH4,Labour and professional status,TIME,Select time,Value,Flag Codes,Flags
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,1.6,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,1.4,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,0.3,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,0.8,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,0.6,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,0.2,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,12.5,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,10.1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,5.2,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,2.1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,3.6,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,2.5,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,1.5,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.6,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,0.8,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,0.8,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,0.1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,5.7,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,4.4,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,2.8,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.5,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,2.1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,1.7,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,0.5,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,14.2,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,11.4,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,5.3,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,2.7,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,3.2,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,1.9,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,1.8,,
ITC2,Valle d'Aosta / Vallée d'Aoste,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.8,,
ITC3,Liguria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,37.6,,
ITC3,Liguria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,26.7,,
ITC3,Liguria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,24.9,,
ITC3,Liguria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,7.9,,
ITC3,Liguria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,28.3,,
ITC3,Liguria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,14.6,,
ITC3,Liguria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,21.3,,
ITC3,Liguria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,5.3,,
ITC3,Liguria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,12.7,,
ITC3,Liguria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,7.8,,
ITC3,Liguria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,7.6,,
ITC3,Liguria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,1.2,,
ITC3,Liguria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,7.9,,
ITC3,Liguria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,3.3,,
ITC3,Liguria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,5.7,,
ITC3,Liguria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.4,,
ITC3,Liguria,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,5.3,,
ITC3,Liguria,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,2.8,,
ITC3,Liguria,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,2.8,,
ITC3,Liguria,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.3,,
ITC3,Liguria,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,3.1,,
ITC3,Liguria,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,1.1,,
ITC3,Liguria,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,2.1,,
ITC3,Liguria,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.3,,
ITC3,Liguria,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,17.9,,
ITC3,Liguria,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,16.9,,
ITC3,Liguria,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,6.7,,
ITC3,Liguria,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,2.9,,
ITC3,Liguria,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,6.2,,
ITC3,Liguria,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,5.3,,
ITC3,Liguria,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,2.1,,
ITC3,Liguria,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.8,,
ITC3,Liguria,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,2.4,,
ITC3,Liguria,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,1.9,,
ITC3,Liguria,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,0.8,,
