FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,SEX,Sex (DESC),AGE,Age (DESC),EDU_LEV_HIGHEST,Highest level of education attained,,Time (TIME_PERIOD),Observation,OBS_STATUS,Observation status
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y45-54,45-54 years,7,Upper and post secondary, doctoral and specialization courses)',2022,61.966651,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y45-54,45-54 years,11,'Tertiary (university, primary and lower secondary school certificate',2021,27.520529,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y45-54,45-54 years,11,'Tertiary (university, primary and lower secondary school certificate',2022,28.293893,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y45-54,45-54 years,99,Total, doctoral and specialization courses)',2021,71.563367,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y45-54,45-54 years,99,Total, doctoral and specialization courses)',2022,72.457461,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y55-64,55-64 years,13,'No educational degree, primary and lower secondary school certificate',2021,10.446132,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y55-64,55-64 years,13,'No educational degree, primary and lower secondary school certificate',2022,11.630959,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y55-64,55-64 years,7,Upper and post secondary, doctoral and specialization courses)',2021,24.693711,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y55-64,55-64 years,7,Upper and post secondary, doctoral and specialization courses)',2022,29.779437,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y55-64,55-64 years,11,'Tertiary (university, primary and lower secondary school certificate',2021,39.980992,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y55-64,55-64 years,11,'Tertiary (university, primary and lower secondary school certificate',2022,43.100377,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y55-64,55-64 years,99,Total, doctoral and specialization courses)',2021,55.873262,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y55-64,55-64 years,99,Total, doctoral and specialization courses)',2022,62.784007,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-64,50-64 years,13,'No educational degree, primary and lower secondary school certificate',2021,20.697493,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-64,50-64 years,13,'No educational degree, primary and lower secondary school certificate',2022,21.843262,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-64,50-64 years,7,Upper and post secondary, doctoral and specialization courses)',2021,55.873262,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-64,50-64 years,7,Upper and post secondary, doctoral and specialization courses)',2022,62.784007,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-64,50-64 years,11,'Tertiary (university, primary and lower secondary school certificate',2021,77.937885,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-64,50-64 years,11,'Tertiary (university, primary and lower secondary school certificate',2022,83.293208,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-64,50-64 years,99,Total, doctoral and specialization courses)',2021,80.2112,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-64,50-64 years,99,Total, doctoral and specialization courses)',2022,84.136104,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y20-64,20-64 years,13,'No educational degree, primary and lower secondary school certificate',2021,32.22481,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y20-64,20-64 years,13,'No educational degree, primary and lower secondary school certificate',2022,34.341461,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y20-64,20-64 years,7,Upper and post secondary, doctoral and specialization courses)',2021,70.66799,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y20-64,20-64 years,7,Upper and post secondary, doctoral and specialization courses)',2022,74.692404,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y20-64,20-64 years,11,'Tertiary (university, primary and lower secondary school certificate',2021,87.23586,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y20-64,20-64 years,11,'Tertiary (university, primary and lower secondary school certificate',2022,88.602215,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y20-64,20-64 years,99,Total, doctoral and specialization courses)',2021,96.095091,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y20-64,20-64 years,99,Total, doctoral and specialization courses)',2022,96.545833,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-64,15-64 years,13,'No educational degree, primary and lower secondary school certificate',2021,86.992822,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-64,15-64 years,13,'No educational degree, primary and lower secondary school certificate',2022,89.057725,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-64,15-64 years,7,Upper and post secondary, doctoral and specialization courses)',2021,96.111571,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-64,15-64 years,7,Upper and post secondary, doctoral and specialization courses)',2022,96.357336,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-64,15-64 years,11,'Tertiary (university, primary and lower secondary school certificate',2021,86.434268,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-64,15-64 years,11,'Tertiary (university, primary and lower secondary school certificate',2022,88.296809,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-64,15-64 years,99,Total, doctoral and specialization courses)',2021,95.86932,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-64,15-64 years,99,Total, doctoral and specialization courses)',2022,96.304024,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-74,50-74 years,13,'No educational degree, primary and lower secondary school certificate',2021,54.271001,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-74,50-74 years,13,'No educational degree, primary and lower secondary school certificate',2022,56.741428,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-74,50-74 years,7,Upper and post secondary, doctoral and specialization courses)',2021,85.263372,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-74,50-74 years,7,Upper and post secondary, doctoral and specialization courses)',2022,87.401067,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-74,50-74 years,11,'Tertiary (university, primary and lower secondary school certificate',2021,65.381034,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-74,50-74 years,11,'Tertiary (university, primary and lower secondary school certificate',2022,66.589245,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-74,50-74 years,99,Total, doctoral and specialization courses)',2021,89.351097,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-74,50-74 years,99,Total, doctoral and specialization courses)',2022,91.317117,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,13,'No educational degree, primary and lower secondary school certificate',2021,73.498815,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,13,'No educational degree, primary and lower secondary school certificate',2022,75.153113,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,7,Upper and post secondary, doctoral and specialization courses)',2021,86.215278,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,7,Upper and post secondary, doctoral and specialization courses)',2022,88.188719,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,11,'Tertiary (university, primary and lower secondary school certificate',2021,61.828025,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,11,'Tertiary (university, primary and lower secondary school certificate',2022,63.247138,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,99,Total, doctoral and specialization courses)',2021,86.215278,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,99,Total, doctoral and specialization courses)',2022,88.188719,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,13,'No educational degree, primary and lower secondary school certificate',2021,44.546225,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,13,'No educational degree, primary and lower secondary school certificate',2022,45.350661,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,7,Upper and post secondary, doctoral and specialization courses)',2021,72.804786,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,7,Upper and post secondary, doctoral and specialization courses)',2022,74.203048,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,11,'Tertiary (university, primary and lower secondary school certificate',2021,51.171037,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,11,'Tertiary (university, primary and lower secondary school certificate',2022,52.101144,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,99,Total, doctoral and specialization courses)',2021,80.613491,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,99,Total, doctoral and specialization courses)',2022,82.34025,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,13,'No educational degree, primary and lower secondary school certificate',2021,32.27269,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,13,'No educational degree, primary and lower secondary school certificate',2022,32.770432,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,7,Upper and post secondary, doctoral and specialization courses)',2021,65.637497,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,7,Upper and post secondary, doctoral and specialization courses)',2022,65.694049,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,11,'Tertiary (university, primary and lower secondary school certificate',2021,42.213007,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,11,'Tertiary (university, primary and lower secondary school certificate',2022,42.80437,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,99,Total, doctoral and specialization courses)',2021,77.474857,,
A,Annual,IT,Italy,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,99,Total, doctoral and specialization courses)',2022,78.589467,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,13,'No educational degree, primary and lower secondary school certificate',2021,4.232794,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,13,'No educational degree, primary and lower secondary school certificate',2022,5.068177,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,7,Upper and post secondary, doctoral and specialization courses)',2021,34.03015,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,7,Upper and post secondary, doctoral and specialization courses)',2022,38.140577,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,11,'Tertiary (university, primary and lower secondary school certificate',2021,21.612902,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,11,'Tertiary (university, primary and lower secondary school certificate',2022,21.9335,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,99,Total, doctoral and specialization courses)',2021,62.304131,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,99,Total, doctoral and specialization courses)',2022,65.067525,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,13,'No educational degree, primary and lower secondary school certificate',2021,10.515738,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,13,'No educational degree, primary and lower secondary school certificate',2022,10.102785,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,7,Upper and post secondary, doctoral and specialization courses)',2021,62.304131,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,7,Upper and post secondary, doctoral and specialization courses)',2022,65.067525,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2021,43.236072,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2022,44.804383,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,99,Total, doctoral and specialization courses)',2021,80.731201,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,99,Total, doctoral and specialization courses)',2022,80.977046,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,13,'No educational degree, primary and lower secondary school certificate',2021,15.836157,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,13,'No educational degree, primary and lower secondary school certificate',2022,16.316254,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,7,Upper and post secondary, doctoral and specialization courses)',2021,72.808017,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,7,Upper and post secondary, doctoral and specialization courses)',2022,74.222895,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2021,55.149189,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2022,54.641054,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,99,Total, doctoral and specialization courses)',2021,87.300721,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,99,Total, doctoral and specialization courses)',2022,89.114908,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y25-34,25-34 years,13,'No educational degree, primary and lower secondary school certificate',2021,57.307412,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y25-34,25-34 years,13,'No educational degree, primary and lower secondary school certificate',2022,58.721845,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y25-34,25-34 years,7,Upper and post secondary, doctoral and specialization courses)',2021,88.303779,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y25-34,25-34 years,7,Upper and post secondary, doctoral and specialization courses)',2022,89.476599,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y25-34,25-34 years,11,'Tertiary (university, primary and lower secondary school certificate',2021,60.826491,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y25-34,25-34 years,11,'Tertiary (university, primary and lower secondary school certificate',2022,62.967443,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y25-34,25-34 years,99,Total, doctoral and specialization courses)',2021,90.513311,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y25-34,25-34 years,99,Total, doctoral and specialization courses)',2022,90.237148,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-34,15-34 years,13,'No educational degree, primary and lower secondary school certificate',2021,35.953143,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-34,15-34 years,13,'No educational degree, primary and lower secondary school certificate',2022,38.175609,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-34,15-34 years,7,Upper and post secondary, doctoral and specialization courses)',2021,74.095007,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-34,15-34 years,7,Upper and post secondary, doctoral and specialization courses)',2022,74.456951,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-34,15-34 years,11,'Tertiary (university, primary and lower secondary school certificate',2021,44.120921,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-34,15-34 years,11,'Tertiary (university, primary and lower secondary school certificate',2022,45.493032,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-34,15-34 years,99,Total, doctoral and specialization courses)',2021,81.289717,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y15-34,15-34 years,99,Total, doctoral and specialization courses)',2022,81.511351,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y35-44,35-44 years,13,'No educational degree, primary and lower secondary school certificate',2021,47.465225,,
A,Annual,IT,Italy,EMP_R,Employment rate,9,Total,Y35-44,35-44 years,13,'No educational degree, primary and lower secondary school certificate',2022,48.843618,,
